time,from_app,from_port,to_app,to_port,txbytes,txpackets,rxbytes,rxpackets,dropbytes,droppackets
1398852676.560137,filter,output,sink2,in,702352733,8547903,702352733,8547903,0,0
1398852676.560137,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852676.560137,limit,output,sink1,in,15779833203,99044948,15779833203,99044948,0,0
1398852677.556695,repeat,output,nic1,rx,36760954471,230732279,36760954471,230732279,0,0
1398852677.556695,tee,out2,filter,input,36757738022,230712089,36757738022,230712089,0,0
1398852677.556695,tee,out1,limit,input,36757738022,230712089,36757738022,230712089,0,0
1398852677.556695,nic2,tx,tee,in,36757738022,230712089,36757738022,230712089,0,0
1398852677.556695,filter,output,sink2,in,706466230,8597966,706466230,8597966,0,0
1398852677.556695,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852677.556695,limit,output,sink1,in,15877223558,99656165,15877223558,99656165,0,0
1398852678.560806,repeat,output,nic1,rx,36971061812,232051030,36971061812,232051030,0,0
1398852678.560806,tee,out2,filter,input,36967845363,232030840,36967845363,232030840,0,0
1398852678.560806,tee,out1,limit,input,36967845363,232030840,36967845363,232030840,0,0
1398852678.560806,nic2,tx,tee,in,36967845363,232030840,36967845363,232030840,0,0
1398852678.560806,filter,output,sink2,in,710504393,8647112,710504393,8647112,0,0
1398852678.560806,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852678.560806,limit,output,sink1,in,15977223563,100283774,15977223563,100283774,0,0
1398852679.559044,repeat,output,nic1,rx,37208575440,233541792,37208575440,233541792,0,0
1398852679.559044,tee,out2,filter,input,37205357653,233521602,37205357653,233521602,0,0
1398852679.559044,tee,out1,limit,input,37205357653,233521602,37205357653,233521602,0,0
1398852679.559044,nic2,tx,tee,in,37205357653,233521602,37205357653,233521602,0,0
1398852679.559044,filter,output,sink2,in,715069245,8702668,715069245,8702668,0,0
1398852679.559044,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852679.559044,limit,output,sink1,in,16078527711,100919628,16078527711,100919628,0,0
1398852680.556334,repeat,output,nic1,rx,37476102613,235220947,37476102613,235220947,0,0
1398852680.556334,tee,out2,filter,input,37472886638,235200757,37472886638,235200757,0,0
1398852680.556334,tee,out1,limit,input,37472886638,235200757,37472886638,235200757,0,0
1398852680.556334,nic2,tx,tee,in,37472886638,235200757,37472886638,235200757,0,0
1398852680.556334,filter,output,sink2,in,720211070,8765246,720211070,8765246,0,0
1398852680.556334,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852680.556334,limit,output,sink1,in,16178529270,101547300,16178529270,101547300,0,0
1398852681.558739,repeat,output,nic1,rx,37744936393,236908293,37744936393,236908293,0,0
1398852681.558739,tee,out2,filter,input,37741718964,236888103,37741718964,236888103,0,0
1398852681.558739,tee,out1,limit,input,37741718964,236888103,37741718964,236888103,0,0
1398852681.558739,nic2,tx,tee,in,37741718964,236888103,37741718964,236888103,0,0
1398852681.558739,filter,output,sink2,in,725377805,8828127,725377805,8828127,0,0
1398852681.558739,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852681.558739,limit,output,sink1,in,16279833067,102183148,16279833067,102183148,0,0
1398852682.556959,repeat,output,nic1,rx,38012463808,238587448,38012463808,238587448,0,0
1398852682.556959,tee,out2,filter,input,38009247462,238567258,38009247462,238567258,0,0
1398852682.556959,tee,out1,limit,input,38009247462,238567258,38009247462,238567258,0,0
1398852682.556959,nic2,tx,tee,in,38009247462,238567258,38009247462,238567258,0,0
1398852682.556959,filter,output,sink2,in,730519700,8890706,730519700,8890706,0,0
1398852682.556959,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852682.556959,limit,output,sink1,in,16378529271,102802628,16378529271,102802628,0,0
1398852683.558637,repeat,output,nic1,rx,38240841444,240020873,38240841444,240020873,0,0
1398852683.558637,tee,out2,filter,input,38237625415,240000683,38237625415,240000683,0,0
1398852683.558637,tee,out1,limit,input,38237625415,240000683,38237625415,240000683,0,0
1398852683.558637,nic2,tx,tee,in,38237625415,240000683,38237625415,240000683,0,0
1398852683.558637,filter,output,sink2,in,734908879,8944124,734908879,8944124,0,0
1398852683.558637,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852683.558637,limit,output,sink1,in,16477223957,103422094,16477223957,103422094,0,0
1398852684.558031,repeat,output,nic1,rx,38450948785,241339624,38450948785,241339624,0,0
1398852684.558031,tee,out2,filter,input,38447732756,241319434,38447732756,241319434,0,0
1398852684.558031,tee,out1,limit,input,38447732756,241319434,38447732756,241319434,0,0
1398852684.558031,nic2,tx,tee,in,38447732756,241319434,38447732756,241319434,0,0
1398852684.558031,filter,output,sink2,in,738947042,8993270,738947042,8993270,0,0
1398852684.558031,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852684.558031,limit,output,sink1,in,16577223956,104049791,16577223956,104049791,0,0
1398852685.557245,repeat,output,nic1,rx,38674106252,242740285,38674106252,242740285,0,0
1398852685.557245,tee,out2,filter,input,38670889670,242720095,38670889670,242720095,0,0
1398852685.557245,tee,out1,limit,input,38670889670,242720095,38670889670,242720095,0,0
1398852685.557245,nic2,tx,tee,in,38670889670,242720095,38670889670,242720095,0,0
1398852685.557245,filter,output,sink2,in,743236142,9045470,743236142,9045470,0,0
1398852685.557245,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852685.557245,limit,output,sink1,in,16678529129,104685655,16678529129,104685655,0,0
1398852686.558533,repeat,output,nic1,rx,38940329462,244411249,38940329462,244411249,0,0
1398852686.558533,tee,out2,filter,input,38937112607,244391059,38937112607,244391059,0,0
1398852686.558533,tee,out1,limit,input,38937112607,244391059,38937112607,244391059,0,0
1398852686.558533,nic2,tx,tee,in,38937112607,244391059,38937112607,244391059,0,0
1398852686.558533,filter,output,sink2,in,748352801,9107742,748352801,9107742,0,0
1398852686.558533,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852686.558533,limit,output,sink1,in,16778528576,105313311,16778528576,105313311,0,0
1398852687.559843,repeat,output,nic1,rx,39206551969,246082213,39206551969,246082213,0,0
1398852687.559843,tee,out2,filter,input,39203335747,246062023,39203335747,246062023,0,0
1398852687.559843,tee,out1,limit,input,39203335747,246062023,39203335747,246062023,0,0
1398852687.559843,nic2,tx,tee,in,39203335747,246062023,39203335747,246062023,0,0
1398852687.559843,filter,output,sink2,in,753469438,9170013,753469438,9170013,0,0
1398852687.559843,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852687.559843,limit,output,sink1,in,16879833377,105949171,16879833377,105949171,0,0
1398852688.559931,repeat,output,nic1,rx,39472775116,247753177,39472775116,247753177,0,0
1398852688.559931,tee,out2,filter,input,39469558778,247732987,39469558778,247732987,0,0
1398852688.559931,tee,out1,limit,input,39469558778,247732987,39469558778,247732987,0,0
1398852688.559931,nic2,tx,tee,in,39469558778,247732987,39469558778,247732987,0,0
1398852688.559931,filter,output,sink2,in,758586190,9232286,758586190,9232286,0,0
1398852688.559931,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852688.559931,limit,output,sink1,in,16979833503,106576852,16979833503,106576852,0,0
1398852689.558437,repeat,output,nic1,rx,39714202926,249268512,39714202926,249268512,0,0
1398852689.558437,tee,out2,filter,input,39710986320,249248322,39710986320,249248322,0,0
1398852689.558437,tee,out1,limit,input,39710986320,249248322,39710986320,249248322,0,0
1398852689.558437,nic2,tx,tee,in,39710986320,249248322,39710986320,249248322,0,0
1398852689.558437,filter,output,sink2,in,763226306,9288758,763226306,9288758,0,0
1398852689.558437,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852689.558437,limit,output,sink1,in,17077223557,107188117,17077223557,107188117,0,0
1398852690.558666,repeat,output,nic1,rx,39923004613,250579072,39923004613,250579072,0,0
1398852690.558666,tee,out2,filter,input,39919788200,250558882,39919788200,250558882,0,0
1398852690.558666,tee,out1,limit,input,39919788200,250558882,39919788200,250558882,0,0
1398852690.558666,nic2,tx,tee,in,39919788200,250558882,39919788200,250558882,0,0
1398852690.558666,filter,output,sink2,in,767239326,9337598,767239326,9337598,0,0
1398852690.558666,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852690.558666,limit,output,sink1,in,17177223611,107815748,17177223611,107815748,0,0
1398852691.559721,repeat,output,nic1,rx,40127892543,251865059,40127892543,251865059,0,0
1398852691.559721,tee,out2,filter,input,40124675923,251844869,40124675923,251844869,0,0
1398852691.559721,tee,out1,limit,input,40124675923,251844869,40124675923,251844869,0,0
1398852691.559721,nic2,tx,tee,in,40124675923,251844869,40124675923,251844869,0,0
1398852691.559721,filter,output,sink2,in,771177222,9385524,771177222,9385524,0,0
1398852691.559721,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852691.559721,limit,output,sink1,in,17279832873,108459777,17279832873,108459777,0,0
1398852692.556752,repeat,output,nic1,rx,40395419845,253544214,40395419845,253544214,0,0
1398852692.556752,tee,out2,filter,input,40392203197,253524024,40392203197,253524024,0,0
1398852692.556752,tee,out1,limit,input,40392203197,253524024,40392203197,253524024,0,0
1398852692.556752,nic2,tx,tee,in,40392203197,253524024,40392203197,253524024,0,0
1398852692.556752,filter,output,sink2,in,776318907,9448100,776318907,9448100,0,0
1398852692.556752,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852692.556752,limit,output,sink1,in,17378527917,109079249,17378527917,109079249,0,0
1398852693.558922,repeat,output,nic1,rx,40664253791,255231560,40664253791,255231560,0,0
1398852693.558922,tee,out2,filter,input,40661036273,255211370,40661036273,255211370,0,0
1398852693.558922,tee,out1,limit,input,40661036273,255211370,40661036273,255211370,0,0
1398852693.558922,nic2,tx,tee,in,40661036273,255211370,40661036273,255211370,0,0
1398852693.558922,filter,output,sink2,in,781485852,9510984,781485852,9510984,0,0
1398852693.558922,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852693.558922,limit,output,sink1,in,17479831658,109715105,17479831658,109715105,0,0
1398852694.560219,repeat,output,nic1,rx,40933086472,256918906,40933086472,256918906,0,0
1398852694.560219,tee,out2,filter,input,40929870122,256898716,40929870122,256898716,0,0
1398852694.560219,tee,out1,limit,input,40929870122,256898716,40929870122,256898716,0,0
1398852694.560219,nic2,tx,tee,in,40929870122,256898716,40929870122,256898716,0,0
1398852694.560219,filter,output,sink2,in,786652680,9573866,786652680,9573866,0,0
1398852694.560219,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852694.560219,limit,output,sink1,in,17579833510,110342771,17579833510,110342771,0,0
1398852695.556493,repeat,output,nic1,rx,41188869303,258524342,41188869303,258524342,0,0
1398852695.556493,tee,out2,filter,input,41185652885,258504152,41185652885,258504152,0,0
1398852695.556493,tee,out1,limit,input,41185652885,258504152,41185652885,258504152,0,0
1398852695.556493,nic2,tx,tee,in,41185652885,258504152,41185652885,258504152,0,0
1398852695.556493,filter,output,sink2,in,791568688,9633696,791568688,9633696,0,0
1398852695.556493,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852695.556493,limit,output,sink1,in,17677223555,110954055,17677223555,110954055,0,0
1398852696.559970,repeat,output,nic1,rx,41400282061,259851284,41400282061,259851284,0,0
1398852696.559970,tee,out2,filter,input,41397064365,259831094,41397064365,259831094,0,0
1398852696.559970,tee,out1,limit,input,41397064365,259831094,41397064365,259831094,0,0
1398852696.559970,nic2,tx,tee,in,41397064365,259831094,41397064365,259831094,0,0
1398852696.559970,filter,output,sink2,in,795631854,9683146,795631854,9683146,0,0
1398852696.559970,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852696.559970,limit,output,sink1,in,17778527687,111589953,17778527687,111589953,0,0
1398852697.557702,repeat,output,nic1,rx,41606474476,261145462,41606474476,261145462,0,0
1398852697.557702,tee,out2,filter,input,41603257680,261125272,41603257680,261125272,0,0
1398852697.557702,tee,out1,limit,input,41603257680,261125272,41603257680,261125272,0,0
1398852697.557702,nic2,tx,tee,in,41603257680,261125272,41603257680,261125272,0,0
1398852697.557702,filter,output,sink2,in,799594916,9731378,799594916,9731378,0,0
1398852697.557702,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852697.557702,limit,output,sink1,in,17877223200,112209441,17877223200,112209441,0,0
1398852698.558829,repeat,output,nic1,rx,41864866736,262767280,41864866736,262767280,0,0
1398852698.558829,tee,out2,filter,input,41861650624,262747090,41861650624,262747090,0,0
1398852698.558829,tee,out1,limit,input,41861650624,262747090,41861650624,262747090,0,0
1398852698.558829,nic2,tx,tee,in,41861650624,262747090,41861650624,262747090,0,0
1398852698.558829,filter,output,sink2,in,804561000,9791817,804561000,9791817,0,0
1398852698.558829,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852698.558829,limit,output,sink1,in,17979833741,112853512,17979833741,112853512,0,0
1398852699.557827,repeat,output,nic1,rx,42132395872,264446435,42132395872,264446435,0,0
1398852699.557827,tee,out2,filter,input,42129177677,264426245,42129177677,264426245,0,0
1398852699.557827,tee,out1,limit,input,42129177677,264426245,42129177677,264426245,0,0
1398852699.557827,nic2,tx,tee,in,42129177677,264426245,42129177677,264426245,0,0
1398852699.557827,filter,output,sink2,in,809702707,9854394,809702707,9854394,0,0
1398852699.557827,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852699.557827,limit,output,sink1,in,18078527605,113473008,18078527605,113473008,0,0
1398852700.558821,repeat,output,nic1,rx,42399922471,266125590,42399922471,266125590,0,0
1398852700.558821,tee,out2,filter,input,42396706159,266105400,42396706159,266105400,0,0
1398852700.558821,tee,out1,limit,input,42396706159,266105400,42396706159,266105400,0,0
1398852700.558821,nic2,tx,tee,in,42396706159,266105400,42396706159,266105400,0,0
1398852700.558821,filter,output,sink2,in,814844487,9916971,814844487,9916971,0,0
1398852700.558821,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852700.558821,limit,output,sink1,in,18178529028,114100678,18178529028,114100678,0,0
1398852701.559020,repeat,output,nic1,rx,42666145731,267796554,42666145731,267796554,0,0
1398852701.559020,tee,out2,filter,input,42662929149,267776364,42662929149,267776364,0,0
1398852701.559020,tee,out1,limit,input,42662929149,267776364,42662929149,267776364,0,0
1398852701.559020,nic2,tx,tee,in,42662929149,267776364,42662929149,267776364,0,0
1398852701.559020,filter,output,sink2,in,819961239,9979244,819961239,9979244,0,0
1398852701.559020,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852701.559020,limit,output,sink1,in,18278529098,114728328,18278529098,114728328,0,0
1398852702.561445,repeat,output,nic1,rx,42876253072,269115305,42876253072,269115305,0,0
1398852702.561445,tee,out2,filter,input,42873036490,269095115,42873036490,269095115,0,0
1398852702.561445,tee,out1,limit,input,42873036490,269095115,42873036490,269095115,0,0
1398852702.561445,nic2,tx,tee,in,42873036490,269095115,42873036490,269095115,0,0
1398852702.561445,filter,output,sink2,in,823999402,10028390,823999402,10028390,0,0
1398852702.561445,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852702.561445,limit,output,sink1,in,18378529134,115355996,18378529134,115355996,0,0
1398852703.560907,repeat,output,nic1,rx,43081140789,270401292,43081140789,270401292,0,0
1398852703.560907,tee,out2,filter,input,43077923093,270381102,43077923093,270381102,0,0
1398852703.560907,tee,out1,limit,input,43077923093,270381102,43077923093,270381102,0,0
1398852703.560907,nic2,tx,tee,in,43077923093,270381102,43077923093,270381102,0,0
1398852703.560907,filter,output,sink2,in,827937158,10076314,827937158,10076314,0,0
1398852703.560907,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852703.560907,limit,output,sink1,in,18477222415,115975481,18477222415,115975481,0,0
1398852704.559324,repeat,output,nic1,rx,43318653422,271892054,43318653422,271892054,0,0
1398852704.559324,tee,out2,filter,input,43315436560,271871864,43315436560,271871864,0,0
1398852704.559324,tee,out1,limit,input,43315436560,271871864,43315436560,271871864,0,0
1398852704.559324,nic2,tx,tee,in,43315436560,271871864,43315436560,271871864,0,0
1398852704.559324,filter,output,sink2,in,832502173,10131872,832502173,10131872,0,0
1398852704.559324,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852704.559324,limit,output,sink1,in,18579834083,116619549,18579834083,116619549,0,0
1398852705.558822,repeat,output,nic1,rx,43586180665,273571209,43586180665,273571209,0,0
1398852705.558822,tee,out2,filter,input,43582964091,273551019,43582964091,273551019,0,0
1398852705.558822,tee,out1,limit,input,43582964091,273551019,43582964091,273551019,0,0
1398852705.558822,nic2,tx,tee,in,43582964091,273551019,43582964091,273551019,0,0
1398852705.558822,filter,output,sink2,in,837643765,10194447,837643765,10194447,0,0
1398852705.558822,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852705.558822,limit,output,sink1,in,18678527899,117239025,18678527899,117239025,0,0
1398852706.556978,repeat,output,nic1,rx,43853709136,275250364,43853709136,275250364,0,0
1398852706.556978,tee,out2,filter,input,43850492530,275230174,43850492530,275230174,0,0
1398852706.556978,tee,out1,limit,input,43850492530,275230174,43850492530,275230174,0,0
1398852706.556978,nic2,tx,tee,in,43850492530,275230174,43850492530,275230174,0,0
1398852706.556978,filter,output,sink2,in,842785660,10257026,842785660,10257026,0,0
1398852706.556978,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852706.556978,limit,output,sink1,in,18778529041,117866684,18778529041,117866684,0,0
1398852707.560005,repeat,output,nic1,rx,44122541610,276937710,44122541610,276937710,0,0
1398852707.560005,tee,out2,filter,input,44119325315,276917520,44119325315,276917520,0,0
1398852707.560005,tee,out1,limit,input,44119325315,276917520,44119325315,276917520,0,0
1398852707.560005,nic2,tx,tee,in,44119325315,276917520,44119325315,276917520,0,0
1398852707.560005,filter,output,sink2,in,847952395,10319907,847952395,10319907,0,0
1398852707.560005,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852707.560005,limit,output,sink1,in,18879833229,118502543,18879833229,118502543,0,0
1398852708.559997,repeat,output,nic1,rx,44349614480,278362944,44349614480,278362944,0,0
1398852708.559997,tee,out2,filter,input,44346397455,278342754,44346397455,278342754,0,0
1398852708.559997,tee,out1,limit,input,44346397455,278342754,44346397455,278342754,0,0
1398852708.559997,nic2,tx,tee,in,44346397455,278342754,44346397455,278342754,0,0
1398852708.559997,filter,output,sink2,in,852316641,10373022,852316641,10373022,0,0
1398852708.559997,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852708.559997,limit,output,sink1,in,18978527494,119122068,18978527494,119122068,0,0
1398852709.558728,repeat,output,nic1,rx,44561026814,279689886,44561026814,279689886,0,0
1398852709.558728,tee,out2,filter,input,44557810384,279669696,44557810384,279669696,0,0
1398852709.558728,tee,out1,limit,input,44557810384,279669696,44557810384,279669696,0,0
1398852709.558728,nic2,tx,tee,in,44557810384,279669696,44557810384,279669696,0,0
1398852709.558728,filter,output,sink2,in,856379947,10422474,856379947,10422474,0,0
1398852709.558728,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852709.558728,limit,output,sink1,in,19077223532,119741547,19077223532,119741547,0,0
1398852710.556716,repeat,output,nic1,rx,44788099251,281115120,44788099251,281115120,0,0
1398852710.556716,tee,out2,filter,input,44784882797,281094930,44784882797,281094930,0,0
1398852710.556716,tee,out1,limit,input,44784882797,281094930,44784882797,281094930,0,0
1398852710.556716,nic2,tx,tee,in,44784882797,281094930,44784882797,281094930,0,0
1398852710.556716,filter,output,sink2,in,860744171,10475588,860744171,10475588,0,0
1398852710.556716,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852710.556716,limit,output,sink1,in,19178528930,120377419,19178528930,120377419,0,0
1398852711.560343,repeat,output,nic1,rx,45056932052,282802466,45056932052,282802466,0,0
1398852711.560343,tee,out2,filter,input,45053715478,282782276,45053715478,282782276,0,0
1398852711.560343,tee,out1,limit,input,45053715478,282782276,45053715478,282782276,0,0
1398852711.560343,nic2,tx,tee,in,45053715478,282782276,45053715478,282782276,0,0
1398852711.560343,filter,output,sink2,in,865910906,10538469,865910906,10538469,0,0
1398852711.560343,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852711.560343,limit,output,sink1,in,19279832863,121013259,19279832863,121013259,0,0
1398852712.558839,repeat,output,nic1,rx,45324460523,284481621,45324460523,284481621,0,0
1398852712.558839,tee,out2,filter,input,45321243917,284461431,45321243917,284461431,0,0
1398852712.558839,tee,out1,limit,input,45321243917,284461431,45321243917,284461431,0,0
1398852712.558839,nic2,tx,tee,in,45321243917,284461431,45321243917,284461431,0,0
1398852712.558839,filter,output,sink2,in,871052801,10601048,871052801,10601048,0,0
1398852712.558839,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852712.558839,limit,output,sink1,in,19378529040,121632735,19378529040,121632735,0,0
1398852713.556188,repeat,output,nic1,rx,45591988562,286160776,45591988562,286160776,0,0
1398852713.556188,tee,out2,filter,input,45588771158,286140586,45588771158,286140586,0,0
1398852713.556188,tee,out1,limit,input,45588771158,286140586,45588771158,286140586,0,0
1398852713.556188,nic2,tx,tee,in,45588771158,286140586,45588771158,286140586,0,0
1398852713.556188,filter,output,sink2,in,876194393,10663623,876194393,10663623,0,0
1398852713.556188,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852713.556188,limit,output,sink1,in,19478527711,122260405,19478527711,122260405,0,0
1398852714.559395,repeat,output,nic1,rx,45832111471,287667920,45832111471,287667920,0,0
1398852714.559395,tee,out2,filter,input,45828894473,287647730,45828894473,287647730,0,0
1398852714.559395,tee,out1,limit,input,45828894473,287647730,45828894473,287647730,0,0
1398852714.559395,nic2,tx,tee,in,45828894473,287647730,45828894473,287647730,0,0
1398852714.559395,filter,output,sink2,in,880809576,10719792,880809576,10719792,0,0
1398852714.559395,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852714.559395,limit,output,sink1,in,19577223371,122879887,19577223371,122879887,0,0
1398852715.559976,repeat,output,nic1,rx,46042218812,288986671,46042218812,288986671,0,0
1398852715.559976,tee,out2,filter,input,46039001814,288966481,46039001814,288966481,0,0
1398852715.559976,tee,out1,limit,input,46039001814,288966481,46039001814,288966481,0,0
1398852715.559976,nic2,tx,tee,in,46039001814,288966481,46039001814,288966481,0,0
1398852715.559976,filter,output,sink2,in,884847739,10768938,884847739,10768938,0,0
1398852715.559976,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852715.559976,limit,output,sink1,in,19677223364,123507554,19677223364,123507554,0,0
1398852716.557237,repeat,output,nic1,rx,46253631146,290313613,46253631146,290313613,0,0
1398852716.557237,tee,out2,filter,input,46250413596,290293423,46250413596,290293423,0,0
1398852716.557237,tee,out1,limit,input,46250413596,290293423,46250413596,290293423,0,0
1398852716.557237,nic2,tx,tee,in,46250413596,290293423,46250413596,290293423,0,0
1398852716.557237,filter,output,sink2,in,888910905,10818388,888910905,10818388,0,0
1398852716.557237,pcap,output,repeat,input,25651,161,25651,161,0,0
1398852716.557237,limit,output,sink1,in,19778527807,124143420,19778527807,124143420,0,0
